,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Order_Hour,Order_Min,Picked_Hour,Picked_Min
31126,25.0,4.6,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,16,18,25,18,30
31127,26.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,23,20,23,30
31128,36.0,3.5,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,34,20,10,20,25
31129,36.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22,18,45,0.791666667,
31130,26.0,3.1,Sunny,Low,1,Snack,motorcycle,,No,Metropolitian,44,23,55,24,10
31131,35.0,4.7,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,25,19,10,19,15
31132,34.0,4.0,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,31,0.708333333,,17,05
31133,23.0,5.0,Windy,Low,2,Buffet,electric_scooter,0.0,No,Urban,12,23,45,1,
31134,35.0,4.7,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,,32,17,50,18,05
31135,20.0,4.9,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,22,18,50,0.791666667,
31136,33.0,4.8,Sunny,Low,2,Snack,electric_scooter,0.0,No,Urban,16,10,15,10,30
31137,25.0,4.6,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,17,35,17,40
31138,28.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,19,21,35,21,50
31139,38.0,3.8,Sandstorms,Jam,1,Drinks,scooter,2.0,No,Metropolitian,44,20,40,20,45
31140,32.0,4.9,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,34,14,15,14,25
31141,36.0,3.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,38,23,25,23,30
31142,23.0,4.3,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,19,30,19,40
31143,27.0,4.9,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,26,21,35,21,45
31144,32.0,3.7,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,33,23,15,23,20
31145,26.0,4.5,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,16,11,50,12,05
31146,22.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,18,30,18,35
31147,26.0,4.4,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,38,21,55,22,05
31148,33.0,5.0,Sunny,Low,2,Meal,scooter,1.0,No,Urban,16,10,50,10,55
31149,23.0,4.5,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,13,23,50,1,
31150,31.0,4.9,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,18,15,15,15,25
31151,33.0,4.6,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,15,22,20,22,30
31152,35.0,4.7,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Urban,45,21,20,21,25
31153,22.0,4.7,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Urban,28,21,30,21,45
31154,28.0,4.9,Stormy,High,1,Meal,scooter,0.0,No,Metropolitian,14,11,10,11,20
31155,21.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,10,23,20,23,35
31156,37.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,15,10,25,10,30
31157,24.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,42,0.916666667,,22,10
31158,30.0,4.2,Fog,Jam,1,Drinks,scooter,3.0,Yes,Metropolitian,46,21,30,21,35
31159,34.0,4.6,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,21,30,21,45
31160,27.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,23,50,23,55
31161,35.0,4.0,Windy,Jam,0,Drinks,motorcycle,,No,Metropolitian,44,21,45,0.916666667,
31162,32.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,19,09,35,09,45
31163,20.0,4.7,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,26,21,25,21,35
31164,23.0,4.7,Sunny,High,2,Buffet,motorcycle,0.0,No,Urban,15,11,45,11,55
31165,34.0,4.9,Fog,Medium,2,Buffet,electric_scooter,3.0,No,Metropolitian,44,18,15,18,30
31166,23.0,5.0,Cloudy,Jam,1,Meal,scooter,0.0,No,Metropolitian,39,0.875,,21,05
31167,38.0,4.7,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,21,08,45,08,55
31168,26.0,4.0,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,09,55,10,10
31169,26.0,4.6,Sandstorms,High,2,Buffet,motorcycle,0.0,No,Urban,16,12,35,12,45
31170,20.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,08,10,08,15
31171,22.0,4.7,Windy,Jam,0,Meal,motorcycle,0.0,No,Urban,23,21,40,21,50
31172,32.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,28,23,25,23,35
31173,30.0,4.9,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,22,45,22,55
31174,20.0,4.6,Stormy,Low,2,Drinks,motorcycle,1.0,No,Urban,15,23,40,23,45
31175,30.0,4.5,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,15,1,,24,05
31176,25.0,4.8,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,16,18,30,18,45
31177,39.0,5.0,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Metropolitian,33,11,40,11,50
31178,29.0,4.9,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,10,19,35,19,50
31179,39.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,40,22,55,23,10
31180,33.0,4.7,Sunny,Jam,1,Drinks,scooter,0.0,No,,22,19,10,19,15
31181,37.0,4.7,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,30,17,10,17,20
31182,38.0,4.8,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,19,18,20,18,30
31183,26.0,4.8,Sunny,High,2,Meal,electric_scooter,1.0,No,Metropolitian,11,12,40,12,45
31184,27.0,4.7,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,32,18,25,18,40
31185,21.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,21,10,21,25
31186,21.0,4.6,Sunny,Medium,1,Drinks,motorcycle,,No,Metropolitian,11,17,25,17,35
31187,,,Sandstorms,Jam,2,Drinks,scooter,2.0,No,Metropolitian,39,,,19,40
31188,34.0,5.0,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,10,20,10,35
31189,21.0,4.1,Sunny,Jam,0,Drinks,motorcycle,2.0,No,Urban,45,19,30,19,40
31190,32.0,4.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,28,21,35,21,50
31191,20.0,5.0,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,09,55,10,05
31192,,,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,34,,,20,40
31193,27.0,4.4,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,33,20,35,20,50
31194,23.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,15,19,20,19,25
31195,29.0,4.8,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,20,10,20,20
31196,24.0,4.0,Cloudy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,39,21,15,21,30
31197,23.0,4.9,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,18,25,18,35
31198,33.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,17,21,30,21,40
31199,31.0,4.6,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,22,22,30,22,40
31200,32.0,4.8,Sandstorms,Low,2,Buffet,scooter,0.0,No,,21,23,55,24,05
31201,26.0,4.1,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,24,10,15,10,30
31202,39.0,5.0,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,25,22,45,0.958333333,
31203,23.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,16,23,25,23,35
31204,37.0,5.0,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,28,22,35,22,40
31205,37.0,4.9,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,22,10,50,10,55
31206,26.0,4.8,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,22,0.75,,18,05
31207,15.0,1.0,,,3,Snack,electric_scooter,1.0,No,Urban,19,,,10,05
31208,28.0,4.3,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,36,20,50,21,05
31209,29.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,23,10,23,15
31210,33.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,42,22,20,22,25
31211,,,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46,20,10,20,20
31212,24.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,17,22,55,0.958333333,
31213,28.0,4.9,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,24,19,20,19,35
31214,22.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,23,15,40,15,50
31215,35.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,29,08,40,08,50
31216,36.0,4.5,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,21,17,15,17,20
31217,23.0,4.5,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,15,18,15,18,25
31218,38.0,4.7,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,37,20,30,20,45
31219,35.0,4.9,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,0.791666667,,19,05
31220,34.0,4.3,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,40,23,40,23,50
31221,28.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,22,45,0.958333333,
31222,35.0,3.8,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,35,18,10,18,20
31223,28.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,22,50,23,05
31224,50.0,6.0,,,3,Drinks,scooter,0.0,No,Metropolitian,28,,,22,30
31225,38.0,4.8,Fog,Medium,2,Snack,electric_scooter,0.0,No,Urban,16,18,20,18,25
31226,21.0,4.6,Sunny,High,1,Meal,motorcycle,0.0,No,Urban,10,11,55,12,10
31227,39.0,4.9,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,26,23,35,23,50
31228,32.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,48,19,40,19,55
31229,,,,,3,Meal,electric_scooter,0.0,No,Urban,28,,,18,55
31230,20.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,22,20,25,20,35
31231,20.0,4.5,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,09,25,09,40
31232,22.0,4.6,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,12,0.791666667,,19,10
31233,31.0,5.0,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,25,23,35,23,45
31234,32.0,4.9,Fog,Medium,1,Meal,scooter,0.0,No,Metropolitian,39,17,15,17,20
31235,25.0,5.0,Sandstorms,Medium,2,Snack,motorcycle,0.0,No,Urban,19,17,10,17,15
31236,35.0,4.6,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,21,19,15,19,20
31237,35.0,4.4,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,44,20,55,21,05
31238,38.0,4.8,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,17,25,17,40
31239,27.0,4.7,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,29,17,40,17,50
31240,20.0,4.7,Windy,Jam,1,Drinks,motorcycle,,No,Metropolitian,25,21,45,21,50
31241,24.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,20,50,20,55
31242,35.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,36,23,20,23,35
31243,21.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,21,55,22,05
31244,,,Fog,Jam,1,Snack,motorcycle,1.0,No,Urban,31,,,21,10
31245,22.0,4.8,Sunny,Medium,1,Drinks,scooter,,No,Metropolitian,16,18,55,19,10
31246,33.0,4.9,Fog,Low,2,Snack,motorcycle,1.0,No,Urban,16,22,20,22,35
31247,22.0,5.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,23,10,23,20
31248,28.0,4.9,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,15,22,45,22,55
31249,21.0,5.0,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,18,35,18,50
31250,33.0,3.8,Fog,Low,2,Buffet,scooter,2.0,No,Urban,39,0.958333333,,23,05
31251,23.0,4.6,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,17,18,10,18,25
31252,25.0,4.5,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,16,08,50,0.375,
31253,28.0,4.8,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,13,21,10,21,20
31254,32.0,4.6,Fog,Medium,2,Snack,scooter,1.0,No,Urban,15,17,40,17,50
31255,38.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,27,08,20,08,30
31256,,,,,3,Meal,motorcycle,1.0,No,Metropolitian,25,,,23,30
31257,20.0,4.7,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,12,15,20,15,25
31258,27.0,4.3,Windy,High,0,Meal,motorcycle,0.0,No,Urban,31,12,25,12,30
31259,21.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16,23,40,23,55
31260,29.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,33,21,15,21,20
31261,35.0,4.0,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,11,40,11,50
31262,22.0,4.9,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,26,14,45,14,55
31263,30.0,4.7,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,17,55,0.75,
31264,39.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,22,09,10,09,20
31265,22.0,4.3,Stormy,Low,0,Snack,motorcycle,0.0,No,Urban,18,23,30,23,35
31266,27.0,4.9,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,20,35,20,40
31267,26.0,4.8,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,44,20,25,20,35
31268,26.0,4.8,Windy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,39,17,40,17,45
31269,31.0,4.7,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Urban,27,18,15,18,30
31270,30.0,4.6,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,17,23,45,23,55
31271,31.0,4.0,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,38,11,25,11,40
31272,35.0,4.7,Sunny,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,11,45,11,50
31273,,,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,38,,,1,
31274,39.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,09,40,09,55
31275,27.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,18,10,18,25
31276,32.0,4.7,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,16,08,15,08,30
31277,,,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,20,,,17,35
31278,25.0,4.2,Sunny,High,0,Buffet,motorcycle,2.0,No,Metropolitian,51,12,55,0.541666667,
31279,30.0,4.6,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,26,20,35,20,50
31280,21.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,21,21,50,21,55
31281,39.0,4.9,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,38,17,15,17,20
31282,27.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,09,30,09,35
31283,21.0,4.7,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20,45,20,50
31284,31.0,4.8,Fog,High,0,Drinks,motorcycle,,No,Urban,32,14,10,14,20
31285,27.0,4.8,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28,18,15,18,20
31286,37.0,4.8,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,25,18,35,18,50
31287,34.0,4.8,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,31,21,30,21,45
31288,21.0,4.7,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,23,20,23,25
31289,,,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,,,09,35
31290,20.0,4.9,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,22,18,30,18,40
31291,24.0,4.9,Sunny,High,1,Snack,motorcycle,1.0,No,Urban,18,14,20,14,35
31292,39.0,4.8,Sunny,High,0,Meal,motorcycle,1.0,No,Urban,22,11,10,11,25
31293,38.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,27,23,45,1,
31294,23.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,17,35,17,50
31295,36.0,4.6,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,48,14,40,14,55
31296,34.0,3.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,37,20,55,21,10
31297,36.0,4.8,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,26,14,45,14,50
31298,25.0,4.4,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,39,17,55,18,05
31299,28.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,12,21,40,21,55
31300,34.0,4.9,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,09,40,09,50
31301,30.0,4.2,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,32,21,55,22,10
31302,20.0,4.6,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,17,45,17,50
31303,21.0,4.7,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,22,30,22,40
31304,34.0,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,0.958333333,,23,05
31305,39.0,4.8,Cloudy,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,37,20,10,20,20
31306,24.0,4.1,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,19,40,19,55
31307,29.0,5.0,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,22,0.5,,12,10
31308,26.0,4.7,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,12,12,20,12,35
31309,26.0,4.8,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,23,17,55,18,10
31310,34.0,4.6,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,30,20,55,21,05
31311,28.0,4.6,Fog,Low,2,Meal,scooter,1.0,No,,22,22,40,22,50
31312,34.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,22,15,22,30
31313,38.0,4.2,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,21,15,21,30
31314,21.0,4.5,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,17,22,10,22,15
31315,21.0,4.5,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Urban,15,19,15,19,25
31316,,,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,,,09,25
31317,26.0,4.6,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,39,11,30,11,35
31318,30.0,4.6,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,33,18,10,18,20
31319,31.0,4.8,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,47,19,25,19,30
31320,26.0,4.7,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,23,35,23,45
31321,32.0,4.3,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,42,19,55,20,05
31322,26.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,26,22,55,23,10
31323,22.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,10,20,10,25
31324,,,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,14,,,20,25
31325,25.0,4.9,Fog,Medium,2,Drinks,electric_scooter,0.0,No,Urban,16,15,45,0.666666667,
31326,26.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,17,45,17,55
31327,26.0,4.7,Stormy,High,2,Meal,scooter,0.0,No,Metropolitian,16,11,55,0.5,
31328,,,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,21,,,0.708333333,
31329,20.0,4.9,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,0.458333333,,11,15
31330,22.0,4.9,Windy,High,2,Meal,scooter,1.0,No,,21,11,15,11,25
31331,39.0,4.9,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,28,15,10,15,20
31332,39.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32,10,10,10,15
31333,35.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,10,30,10,35
31334,22.0,5.0,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Urban,23,19,55,20,05
31335,33.0,4.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,26,20,55,0.875,
31336,22.0,4.7,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,29,18,25,18,30
31337,35.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,29,10,40,10,55
31338,35.0,4.1,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,09,15,09,25
31339,27.0,4.9,Cloudy,Medium,1,Drinks,scooter,1.0,No,Urban,11,15,40,15,45
31340,24.0,4.6,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,21,13,10,13,15
31341,33.0,4.7,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,46,12,40,12,45
31342,22.0,4.7,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,18,15,18,30
31343,25.0,4.8,Windy,Jam,2,Buffet,motorcycle,1.0,No,Urban,24,20,10,20,25
31344,20.0,4.6,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,18,14,55,15,10
31345,24.0,4.7,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,32,17,45,17,55
31346,30.0,4.8,Stormy,Jam,0,Drinks,motorcycle,0.0,Yes,Metropolitian,43,21,40,21,50
31347,24.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,19,25,19,40
31348,22.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,08,55,0.375,
31349,28.0,4.7,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,19,17,45,0.75,
31350,32.0,4.9,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,38,0.833333333,,20,15
31351,20.0,4.8,Stormy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,17,18,30,18,40
31352,21.0,4.5,Sunny,Jam,2,Meal,scooter,0.0,No,,11,21,20,21,25
31353,21.0,5.0,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,11,10,15,10,20
31354,,,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,22,20,22,35
31355,27.0,4.7,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,0.875,,21,05
31356,20.0,4.8,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,15,21,20,21,30
31357,32.0,4.8,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,0.416666667,,10,15
31358,25.0,4.6,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,12,19,45,0.833333333,
31359,23.0,4.7,Stormy,Low,2,Meal,electric_scooter,1.0,No,Urban,16,23,20,23,25
31360,38.0,4.8,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,08,40,08,55
31361,31.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Urban,10,22,10,22,15
31362,31.0,3.7,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,39,19,35,19,45
31363,37.0,5.0,Sunny,Low,2,Meal,scooter,1.0,No,,19,23,50,1,
31364,22.0,4.6,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,15,21,50,22,05
31365,26.0,4.7,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,24,23,35,23,50
31366,,,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,,,20,15
31367,28.0,4.8,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Urban,23,20,45,20,50
31368,20.0,4.2,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,38,18,55,19,10
31369,34.0,3.9,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Urban,31,20,40,20,45
31370,21.0,4.9,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,19,09,30,09,45
31371,36.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,46,20,35,20,45
31372,36.0,4.9,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,17,50,0.75,
31373,29.0,4.8,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,15,22,10,22,25
31374,20.0,4.8,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,21,22,40,22,50
31375,24.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,21,50,22,05
31376,26.0,4.7,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,24,19,20,19,25
31377,20.0,4.9,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,12,23,15,23,20
31378,22.0,4.9,Fog,High,0,Meal,motorcycle,1.0,No,Urban,24,13,35,13,40
31379,32.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,08,35,08,45
31380,21.0,4.7,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,10,18,35,18,40
31381,37.0,4.8,Stormy,High,2,Buffet,motorcycle,0.0,No,Metropolitian,28,12,35,12,40
31382,33.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,09,55,10,05
31383,28.0,4.7,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,0.833333333,,20,05
31384,23.0,4.8,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,11,22,35,22,45
